time (ps),RMSD to cluster 1 (nm)
263760.0,0.3583
263770.0,0.3556
263780.0,0.3497
263790.0,0.3499
263800.0,0.7596
263810.0,0.7519
263820.0,0.749
263830.0,0.352
263840.0,0.7451
263850.0,0.7722
263860.0,0.7879
263870.0,0.7596
263880.0,0.7669
263890.0,0.7594
263900.0,0.7636
263910.0,0.7588
263920.0,0.7406
263930.0,0.7586
263940.0,0.7469
263950.0,0.7446
263960.0,0.7703
263970.0,0.3564
263980.0,0.7808
263990.0,0.7815
264000.0,0.7789
264010.0,0.7758
264020.0,0.6225
264030.0,0.8029
264040.0,0.8196
264050.0,0.8369
264060.0,0.815
264070.0,0.8404
264080.0,0.728
264090.0,0.7295
264100.0,0.6989
264110.0,0.7393
264120.0,0.7561
264130.0,0.7666
264140.0,0.7722
264150.0,0.7729
264160.0,0.6461
264170.0,0.6597
264180.0,0.6598
264190.0,0.669
264200.0,0.6553
264210.0,0.6685
264220.0,0.9058
264230.0,0.8928
264240.0,0.7785
264250.0,0.8269
264260.0,0.7673
264270.0,0.7571
264280.0,0.775
264290.0,0.8682
264300.0,0.8756
264310.0,0.8663
264320.0,0.8546
264330.0,0.8753
264340.0,0.8371
264350.0,0.824
264360.0,0.8402
264370.0,0.8432
264380.0,0.8345
264390.0,0.8648
264400.0,0.8493
264410.0,0.7476
264420.0,0.7671
264430.0,0.8905
264440.0,0.8623
264450.0,0.8656
264460.0,0.7454
264470.0,0.7503
264480.0,0.7505
264490.0,0.7415
264500.0,0.7159
264510.0,0.7394
264520.0,0.6682
264530.0,0.66
264540.0,0.7297
264550.0,0.727
264560.0,0.6924
264570.0,0.7
264580.0,0.5128
264590.0,0.5248
264600.0,0.5314
264610.0,0.5715
264620.0,0.5304
264630.0,0.3528
264640.0,0.5522
264650.0,0.5609
264660.0,0.341
264670.0,0.3333
264680.0,0.3341
264690.0,0.3318
264700.0,0.587
264710.0,0.5468
264720.0,0.5654
264730.0,0.5483
264740.0,0.5587
264750.0,0.5241
264760.0,0.4935
264770.0,0.5292
264780.0,0.5656
264790.0,0.5715
264800.0,0.58
264810.0,0.4746
264820.0,0.468
264830.0,0.4818
264840.0,0.5099
264850.0,0.597
264860.0,0.5563
264870.0,0.5717
264880.0,0.5943
264890.0,0.7761
264900.0,0.7876
264910.0,0.7444
264920.0,0.7794
264930.0,0.7516
264940.0,0.7488
264950.0,0.764
264960.0,0.7647
264970.0,0.7975
264980.0,0.5227
264990.0,0.7817
265000.0,0.5332
265010.0,0.5421
265020.0,0.8005
265030.0,0.8056
265040.0,0.8384
265050.0,0.8331
265060.0,0.5207
265070.0,0.5172
265080.0,0.5164
265090.0,0.8548
265100.0,0.8294
265110.0,0.8925
265120.0,0.8943
265130.0,0.8458
265140.0,0.8959
265150.0,0.9031
265160.0,0.8377
265170.0,0.7721
265180.0,0.7708
265190.0,0.7668
265200.0,0.8944
265210.0,0.7477
265220.0,0.8947
265230.0,0.917
265240.0,0.9182
265250.0,0.7779
265260.0,0.7774
265270.0,0.7796
265280.0,0.7801
265290.0,0.5833
265300.0,0.5972
265310.0,0.5922
265320.0,0.8681
265330.0,0.8384
265340.0,0.8462
265350.0,0.8617
265360.0,0.8246
265370.0,0.8233
265380.0,0.7333
265390.0,0.8213
265400.0,0.8291
265410.0,0.8193
265420.0,0.9652
265430.0,1.0167
265440.0,0.814
265450.0,0.805
265460.0,0.8046
265470.0,0.9441
265480.0,0.9545
265490.0,0.955
265500.0,0.9625
265510.0,0.941
265520.0,1.0472
265530.0,1.0463
265540.0,0.7868
265550.0,0.7808
265560.0,0.7579
265570.0,0.8126
265580.0,0.798
265590.0,0.9325
265600.0,0.7984
265610.0,0.7691
265620.0,0.7836
265630.0,0.7848
265640.0,0.7977
265650.0,0.7951
265660.0,0.8119
265670.0,0.8128
265680.0,0.8156
265690.0,0.7908
265700.0,0.8022
265710.0,0.803
265720.0,0.7582
265730.0,0.8796
265740.0,0.8523
265750.0,0.8566
265760.0,0.6773
265770.0,0.7198
265780.0,0.7291
265790.0,0.644
265800.0,0.6534
265810.0,0.6126
265820.0,0.8618
265830.0,0.7005
265840.0,0.6855
265850.0,0.8568
265860.0,0.293
265870.0,0.2924
265880.0,0.2973
265890.0,0.6784
265900.0,0.7036
265910.0,0.7208
265920.0,0.3011
265930.0,0.3131
265940.0,0.3087
265950.0,0.302
265960.0,0.8466
265970.0,0.8622
265980.0,0.6835
265990.0,0.6989
266000.0,0.6955
266010.0,0.3662
266020.0,0.352
266030.0,0.3563
266040.0,0.3575
266050.0,0.3624
266060.0,0.7975
266070.0,0.7955
266080.0,0.3627
266090.0,0.3656
266100.0,0.3762
266110.0,0.3717
266120.0,0.3576
266130.0,0.3895
266140.0,0.3713
266150.0,0.3662
266160.0,0.7834
266170.0,0.6777
266180.0,0.3448
266190.0,0.3549
266200.0,0.3868
266210.0,0.3716
266220.0,0.834
266230.0,0.4099
266240.0,0.4011
266250.0,0.3751
266260.0,0.3518
266270.0,0.3682
266280.0,0.4025
266290.0,0.3695
266300.0,0.6649
266310.0,0.6785
266320.0,0.905
266330.0,0.8805
266340.0,0.3819
266350.0,0.3785
266360.0,0.8795
266370.0,0.8814
266380.0,0.8657
266390.0,0.8574
266400.0,0.8326
266410.0,0.8775
266420.0,0.8025
266430.0,0.825
266440.0,0.8072
266450.0,0.798
266460.0,0.3249
266470.0,0.9175
266480.0,0.7821
266490.0,0.8142
266500.0,0.8146
266510.0,0.836
266520.0,0.7888
266530.0,0.7917
266540.0,0.8035
266550.0,0.7848
266560.0,0.7888
266570.0,0.8066
266580.0,0.8302
266590.0,0.776
266600.0,0.7746
266610.0,0.7606
266620.0,0.7556
266630.0,0.789
266640.0,0.7724
266650.0,0.7657
266660.0,0.8163
266670.0,0.8235
266680.0,0.6141
266690.0,0.6417
266700.0,0.6599
266710.0,0.7735
266720.0,0.4153
266730.0,0.4365
266740.0,0.8175
266750.0,0.9048
266760.0,0.9003
266770.0,0.8829
266780.0,0.5144
266790.0,0.8674
266800.0,0.8991
266810.0,0.8907
266820.0,0.9237
266830.0,0.9413
266840.0,0.947
266850.0,0.9519
266860.0,0.8495
266870.0,0.8315
266880.0,0.9029
266890.0,0.8336
266900.0,0.8384
266910.0,0.8192
266920.0,0.8462
266930.0,0.8911
266940.0,0.9286
266950.0,0.8217
266960.0,0.8112
266970.0,0.9138
266980.0,0.846
266990.0,0.9392
267000.0,0.6895
267010.0,0.9241
267020.0,0.9241
267030.0,0.936
267040.0,0.8504
267050.0,0.8327
267060.0,0.8408
267070.0,0.8038
267080.0,0.6645
267090.0,0.863
267100.0,0.652
267110.0,0.7296
267120.0,0.7279
267130.0,0.9665
267140.0,0.9264
267150.0,0.9827
267160.0,0.9816
267170.0,1.0057
267180.0,0.968
267190.0,0.8486
267200.0,0.8493
267210.0,0.8423
267220.0,0.8525
267230.0,1.081
267240.0,1.094
267250.0,1.0416
267260.0,1.0323
267270.0,0.8485
267280.0,0.8295
267290.0,0.837
267300.0,0.6026
267310.0,0.6302
267320.0,0.6344
267330.0,0.6083
267340.0,0.6213
267350.0,0.6202
267360.0,0.842
267370.0,0.6339
267380.0,0.6294
267390.0,0.6359
267400.0,0.7614
267410.0,0.7566
267420.0,0.765
267430.0,0.7641
267440.0,0.7322
267450.0,0.8508
267460.0,0.8582
267470.0,0.8584
267480.0,0.8349
267490.0,0.8654
267500.0,0.8256
267510.0,0.7902
267520.0,0.8209
267530.0,0.8303
267540.0,0.8182
267550.0,0.7977
267560.0,0.6521
267570.0,0.651
267580.0,0.8505
267590.0,0.8216
267600.0,0.8171
267610.0,0.656
267620.0,0.6417
267630.0,0.782
267640.0,0.6706
267650.0,0.7178
267660.0,0.6854
267670.0,0.8025
267680.0,0.7064
267690.0,0.7176
267700.0,0.706
267710.0,0.7804
267720.0,0.8241
267730.0,0.7233
267740.0,0.7204
267750.0,0.721
267760.0,0.7772
267770.0,0.7921
267780.0,0.6693
267790.0,0.6921
267800.0,0.6891
267810.0,0.6661
267820.0,0.6317
267830.0,0.7019
267840.0,0.5765
267850.0,0.6175
267860.0,0.7222
267870.0,0.7688
267880.0,0.7489
267890.0,0.7363
267900.0,0.7186
267910.0,0.7481
267920.0,0.7265
267930.0,0.7505
267940.0,0.5773
267950.0,0.5544
267960.0,0.7583
267970.0,0.7401
267980.0,0.745
267990.0,0.6637
268000.0,0.7449
268010.0,0.7388
268020.0,0.7695
268030.0,0.7715
268040.0,0.7549
268050.0,0.7177
268060.0,0.7599
268070.0,0.7381
268080.0,0.7581
268090.0,0.7451
268100.0,0.4911
268110.0,0.4839
268120.0,0.8253
268130.0,0.7931
268140.0,0.7942
268150.0,0.8112
268160.0,0.8384
268170.0,0.7691
268180.0,0.7735
268190.0,0.8411
268200.0,0.8234
268210.0,0.8404
268220.0,0.8451
268230.0,0.8445
268240.0,0.8225
268250.0,0.8186
268260.0,0.8391
268270.0,0.903
268280.0,0.9046
268290.0,0.7891
268300.0,0.8549
268310.0,0.9023
268320.0,0.9099
268330.0,0.9043
268340.0,0.9055
268350.0,0.8778
268360.0,0.8745
268370.0,0.8812
268380.0,0.8661
268390.0,0.7768
268400.0,0.7634
268410.0,0.8842
268420.0,0.9203
268430.0,0.9287
268440.0,0.9108
268450.0,0.9194
268460.0,0.9114
268470.0,0.8625
268480.0,0.8687
268490.0,0.5868
268500.0,0.5918
268510.0,0.579
268520.0,0.8605
268530.0,0.5896
268540.0,0.8637
268550.0,0.8655
268560.0,0.8703
268570.0,0.8834
268580.0,0.6202
268590.0,0.6057
268600.0,0.8812
268610.0,0.6392
268620.0,0.9028
268630.0,0.73
268640.0,0.7217
268650.0,0.7327
268660.0,0.7341
268670.0,0.6006
268680.0,0.5945
268690.0,0.5732
268700.0,0.5909
268710.0,0.757
268720.0,0.7425
268730.0,0.5036
268740.0,0.7347
268750.0,0.5046
268760.0,0.4979
268770.0,0.7404
268780.0,0.6149
268790.0,0.6025
268800.0,0.7483
268810.0,0.7474
268820.0,0.7353
268830.0,0.7445
268840.0,0.6548
268850.0,0.8123
268860.0,0.844
268870.0,0.7027
268880.0,0.7048
268890.0,0.7206
268900.0,0.8427
268910.0,0.8404
268920.0,0.7222
268930.0,0.7208
268940.0,0.7238
268950.0,0.7381
268960.0,0.793
268970.0,0.7382
268980.0,0.7324
268990.0,0.7357
269000.0,0.7455
269010.0,0.7503
269020.0,0.7503
269030.0,0.7602
269040.0,0.7121
269050.0,0.7664
269060.0,0.7425
269070.0,0.8235
269080.0,0.8339
269090.0,0.8274
269100.0,0.8322
269110.0,0.8585
269120.0,0.8548
269130.0,0.8717
269140.0,0.6917
269150.0,0.7014
269160.0,0.8592
269170.0,0.6152
269180.0,0.8772
269190.0,0.8629
269200.0,0.5774
269210.0,0.5613
269220.0,0.5219
269230.0,0.4918
269240.0,0.7263
269250.0,0.82
269260.0,0.8268
269270.0,0.7136
269280.0,0.73
269290.0,0.8598
269300.0,0.8577
269310.0,0.7583
269320.0,0.7438
269330.0,0.7438
269340.0,0.7531
269350.0,0.8004
269360.0,0.8081
269370.0,0.8139
269380.0,0.7877
269390.0,0.7912
269400.0,0.8051
269410.0,0.6786
269420.0,0.7004
269430.0,0.6873
269440.0,0.8085
269450.0,0.6586
269460.0,0.6818
269470.0,0.8373
269480.0,0.7081
269490.0,0.7184
269500.0,0.7227
269510.0,0.7095
269520.0,0.8358
269530.0,0.6992
269540.0,0.7048
269550.0,0.816
269560.0,0.7069
269570.0,0.7281
269580.0,0.7251
269590.0,0.821
269600.0,0.8014
269610.0,0.8043
269620.0,0.799
269630.0,0.8182
269640.0,0.814
269650.0,0.8234
269660.0,0.81
269670.0,0.8229
269680.0,0.8102
269690.0,0.4432
269700.0,0.8076
269710.0,0.8307
269720.0,0.8261
269730.0,0.4669
269740.0,0.4773
269750.0,0.8377
269760.0,0.8433
269770.0,0.5423
269780.0,0.8065
269790.0,0.7452
269800.0,0.6952
269810.0,0.787
269820.0,0.7747
269830.0,0.5308
269840.0,0.519
269850.0,0.5348
269860.0,0.5267
269870.0,0.5224
269880.0,0.8161
269890.0,0.728
269900.0,0.8098
269910.0,0.8169
269920.0,0.8089
269930.0,0.8165
269940.0,0.8077
269950.0,0.8159
269960.0,0.8472
269970.0,0.8492
269980.0,0.8362
269990.0,0.8376
270000.0,0.8052
270010.0,0.8331
270020.0,0.8289
270030.0,0.7891
270040.0,0.7728
270050.0,0.688
270060.0,0.7573
270070.0,0.763
270080.0,0.7701
270090.0,0.7909
270100.0,0.774
270110.0,0.7829
270120.0,0.7813
270130.0,0.7792
270140.0,0.8862
270150.0,0.7673
270160.0,0.7919
270170.0,0.7852
270180.0,0.7723
270190.0,0.7741
270200.0,0.7802
270210.0,0.8585
270220.0,0.7663
270230.0,0.7567
270240.0,0.8434
270250.0,0.8499
270260.0,0.8466
270270.0,0.688
270280.0,0.856
270290.0,0.873
270300.0,0.7634
270310.0,0.8785
270320.0,0.8604
270330.0,0.8547
270340.0,0.8469
270350.0,0.8691
270360.0,0.8788
270370.0,0.3307
270380.0,0.3563
270390.0,0.8319
270400.0,0.8179
270410.0,0.8033
270420.0,0.8227
270430.0,0.8006
270440.0,0.7962
270450.0,0.6439
270460.0,0.6291
270470.0,0.6143
270480.0,0.6562
270490.0,0.7402
270500.0,0.7961
270510.0,0.6744
270520.0,0.7768
270530.0,0.6658
270540.0,0.6756
270550.0,0.8024
270560.0,0.7678
270570.0,0.757
270580.0,0.7788
270590.0,0.7815
270600.0,0.7889
270610.0,0.7858
270620.0,0.7962
270630.0,0.7526
270640.0,0.7623
270650.0,0.8082
270660.0,0.7938
270670.0,0.7892
270680.0,0.789
270690.0,0.8421
270700.0,0.8258
270710.0,0.8328
270720.0,0.8584
270730.0,0.8097
270740.0,0.8483
270750.0,0.9158
270760.0,0.9213
270770.0,0.9304
270780.0,0.929
270790.0,0.9263
270800.0,0.7854
270810.0,0.8266
270820.0,0.8576
270830.0,0.8268
270840.0,0.8629
270850.0,0.7914
270860.0,0.905
270870.0,0.7976
270880.0,0.7714
270890.0,0.8883
270900.0,0.9214
270910.0,0.9187
270920.0,0.9423
270930.0,0.9211
270940.0,0.3723
270950.0,0.7213
270960.0,0.6791
270970.0,0.8916
270980.0,0.867
270990.0,0.7476
271000.0,0.7536
271010.0,0.7506
271020.0,0.7443
271030.0,0.7373
271040.0,0.7646
271050.0,0.8357
271060.0,0.8288
271070.0,0.8808
271080.0,0.7581
271090.0,0.763
271100.0,0.7597
271110.0,0.7767
271120.0,0.7796
271130.0,0.7809
271140.0,0.7762
271150.0,0.7932
271160.0,0.7958
271170.0,0.7787
271180.0,0.3557
271190.0,0.3797
271200.0,0.4167
271210.0,0.3686
271220.0,0.3925
271230.0,0.361
271240.0,0.8934
271250.0,0.9128
271260.0,0.374
271270.0,0.3732
271280.0,0.3552
271290.0,0.3606
271300.0,0.3577
271310.0,0.3043
271320.0,0.3495
271330.0,0.9301
271340.0,0.9228
271350.0,0.4057
271360.0,0.9267
271370.0,0.9029
271380.0,0.3821
271390.0,0.3404
271400.0,0.3106
271410.0,0.319
271420.0,0.3159
271430.0,0.8026
271440.0,0.8304
271450.0,0.8136
271460.0,0.8506
271470.0,0.7294
271480.0,0.7454
271490.0,0.7596
271500.0,0.8035
271510.0,0.7995
271520.0,0.8046
271530.0,0.8127
271540.0,0.3479
271550.0,0.3721
271560.0,0.6801
271570.0,0.3804
271580.0,0.3611
271590.0,0.3771
271600.0,0.8384
271610.0,0.8549
271620.0,0.8385
271630.0,0.6606
271640.0,0.6467
271650.0,0.8207
271660.0,0.8212
271670.0,0.8238
271680.0,0.8175
271690.0,0.6645
271700.0,0.6682
271710.0,0.6729
271720.0,0.7052
271730.0,0.6835
271740.0,0.6681
271750.0,0.8263
271760.0,0.6725
271770.0,0.6896
271780.0,0.6794
271790.0,0.6909
271800.0,0.706
271810.0,0.8431
271820.0,0.8735
271830.0,0.9135
271840.0,0.9448
271850.0,0.4065
271860.0,0.4337
271870.0,0.4129
271880.0,0.8582
271890.0,0.891
271900.0,0.6865
271910.0,0.6811
271920.0,0.8682
271930.0,0.442
271940.0,0.4524
271950.0,0.4638
271960.0,0.4947
271970.0,0.629
271980.0,0.7113
271990.0,0.7599
272000.0,0.7421
272010.0,0.654
272020.0,0.5294
272030.0,0.6469
272040.0,0.5494
272050.0,0.6325
272060.0,0.6525
272070.0,0.659
272080.0,0.8203
272090.0,0.564
272100.0,0.5829
272110.0,0.6514
272120.0,0.5731
272130.0,0.5847
272140.0,0.6122
272150.0,0.6232
272160.0,0.6298
272170.0,0.6197
272180.0,0.6513
272190.0,0.7559
272200.0,0.6836
272210.0,0.6607
272220.0,0.646
272230.0,0.6435
272240.0,0.399
272250.0,0.3947
272260.0,0.612
272270.0,0.6166
272280.0,0.6293
272290.0,0.6513
272300.0,0.6424
272310.0,0.6388
272320.0,0.7504
272330.0,0.4015
272340.0,0.7634
272350.0,0.3907
272360.0,0.4109
272370.0,0.4033
272380.0,0.7123
272390.0,0.4237
272400.0,0.7113
272410.0,0.764
272420.0,0.7506
272430.0,0.7516
272440.0,0.7348
272450.0,0.6842
272460.0,0.654
272470.0,0.7675
272480.0,0.7812
272490.0,0.7988
272500.0,0.736
272510.0,0.7394
272520.0,0.7386
272530.0,0.8567
272540.0,0.7356
272550.0,0.727
272560.0,0.7324
272570.0,0.3999
272580.0,0.3854
272590.0,0.3924
272600.0,0.3689
272610.0,0.8097
272620.0,0.3594
272630.0,1.0093
272640.0,0.9801
272650.0,0.9579
272660.0,0.7743
272670.0,0.7622
272680.0,0.7537
272690.0,0.3916
272700.0,0.7904
272710.0,0.786
272720.0,0.7757
272730.0,0.7649
272740.0,0.761
272750.0,0.7313
272760.0,0.7334
272770.0,0.9915
272780.0,0.9917
272790.0,0.9734
272800.0,1.1812
272810.0,1.1869
272820.0,1.2112
272830.0,0.9926
272840.0,0.9805
272850.0,0.7504
272860.0,0.748
272870.0,0.6966
272880.0,0.7455
272890.0,0.7464
272900.0,0.7264
272910.0,0.7336
272920.0,0.7312
272930.0,0.7355
272940.0,0.7361
272950.0,0.7621
272960.0,0.7726
272970.0,1.2305
272980.0,1.2739
272990.0,0.7286
273000.0,0.6979
273010.0,1.2788
273020.0,1.3099
273030.0,1.2801
273040.0,0.3502
273050.0,0.3311
273060.0,0.3355
273070.0,0.3062
273080.0,0.2968
273090.0,0.3179
273100.0,0.7986
273110.0,0.7933
273120.0,0.8086
273130.0,0.8174
273140.0,0.2999
273150.0,0.3125
273160.0,1.2734
273170.0,1.3043
273180.0,0.3025
273190.0,0.3126
273200.0,0.3202
273210.0,0.7495
273220.0,0.7463
273230.0,0.7446
273240.0,0.3004
273250.0,0.2933
273260.0,0.2948
273270.0,0.2831
273280.0,0.2711
273290.0,0.2607
273300.0,0.6239
273310.0,0.8451
273320.0,0.8352
273330.0,0.8418
273340.0,0.8328
273350.0,0.8359
273360.0,0.7733
273370.0,0.748
273380.0,0.7617
273390.0,0.7665
273400.0,0.7598
273410.0,0.7638
273420.0,0.7679
273430.0,0.761
273440.0,0.7448
273450.0,0.7649
273460.0,0.7814
273470.0,0.7879
273480.0,0.7609
273490.0,0.7687
273500.0,0.7797
273510.0,0.6485
273520.0,0.7909
273530.0,0.7287
273540.0,0.728
273550.0,0.7171
273560.0,0.7244
273570.0,0.7765
273580.0,0.7649
273590.0,0.7761
273600.0,0.8397
273610.0,0.8335
273620.0,0.6898
273630.0,0.8381
273640.0,0.679
273650.0,0.6697
273660.0,0.6648
273670.0,0.6862
273680.0,0.487
273690.0,0.4524
273700.0,0.4637
273710.0,0.462
273720.0,0.4609
273730.0,0.7165
273740.0,0.4646
273750.0,0.7289
273760.0,0.7133
273770.0,0.466
273780.0,0.7069
273790.0,0.451
273800.0,0.4713
273810.0,0.7249
273820.0,0.5942
273830.0,0.7522
273840.0,0.7695
273850.0,0.608
273860.0,0.5829
273870.0,0.5949
273880.0,0.5901
273890.0,0.4683
273900.0,0.4778
273910.0,0.7542
273920.0,0.7429
273930.0,0.461
273940.0,0.7577
273950.0,0.8365
273960.0,0.4429
273970.0,0.4193
273980.0,0.4005
273990.0,0.8451
274000.0,0.8613
274010.0,0.8408
274020.0,0.8497
274030.0,0.398
274040.0,0.4134
274050.0,0.4438
274060.0,0.8545
274070.0,0.8331
274080.0,0.579
274090.0,0.6337
274100.0,0.8405
274110.0,0.8466
274120.0,0.8491
274130.0,0.8479
274140.0,0.8435
274150.0,0.8322
274160.0,0.8618
274170.0,0.434
274180.0,0.4369
274190.0,0.8857
274200.0,0.8638
274210.0,0.8652
274220.0,0.8676
274230.0,0.7864
274240.0,0.7924
274250.0,0.7841
274260.0,0.7713
274270.0,0.795
274280.0,0.7856
274290.0,0.7857
274300.0,0.7986
274310.0,0.7942
274320.0,0.8025
274330.0,0.8368
274340.0,0.8266
274350.0,0.8138
274360.0,0.7957
274370.0,0.77
274380.0,0.7647
274390.0,0.7769
274400.0,0.7826
274410.0,0.788
274420.0,0.8143
274430.0,0.8107
274440.0,0.4813
274450.0,0.7876
274460.0,0.8079
274470.0,0.8219
274480.0,0.8174
274490.0,0.8065
274500.0,0.8111
274510.0,0.8231
274520.0,0.8289
274530.0,0.6564
274540.0,0.6462
274550.0,0.5061
274560.0,0.4654
274570.0,0.5127
274580.0,0.4864
274590.0,0.7995
274600.0,0.8084
274610.0,0.8185
274620.0,0.6545
274630.0,0.6805
274640.0,0.7008
274650.0,0.7061
274660.0,0.686
274670.0,0.702
274680.0,0.4516
274690.0,0.6916
274700.0,0.7038
274710.0,0.7269
274720.0,0.6588
274730.0,0.6802
274740.0,0.6626
274750.0,0.6722
274760.0,0.4741
274770.0,0.47
274780.0,0.667
274790.0,0.4545
274800.0,0.4638
274810.0,0.4901
274820.0,0.4952
274830.0,0.473
274840.0,0.4425
274850.0,0.4597
274860.0,0.6942
274870.0,0.6704
274880.0,0.6709
274890.0,0.677
274900.0,0.727
274910.0,0.7103
274920.0,0.7185
274930.0,0.7206
274940.0,0.6969
274950.0,0.7016
274960.0,0.676
274970.0,0.6273
274980.0,0.6402
274990.0,0.6307
275000.0,0.6229
275010.0,0.6387
275020.0,0.6479
275030.0,0.5817
275040.0,0.5522
275050.0,0.418
275060.0,0.4059
275070.0,0.5276
275080.0,0.5074
275090.0,0.5283
275100.0,0.5219
275110.0,0.432
275120.0,0.816
275130.0,0.4965
275140.0,0.4838
275150.0,0.8166
275160.0,0.4745
275170.0,0.4698
275180.0,0.5285
275190.0,0.5335
275200.0,0.4771
275210.0,0.4574
275220.0,0.4511
275230.0,0.4262
275240.0,0.4015
275250.0,0.3813
275260.0,0.8575
275270.0,0.8681
275280.0,0.6606
275290.0,0.6508
275300.0,0.6394
275310.0,0.5976
275320.0,0.3907
275330.0,0.3912
275340.0,0.3977
275350.0,0.384
275360.0,0.3956
275370.0,0.6381
275380.0,0.6806
275390.0,0.7166
275400.0,0.3843
275410.0,0.413
275420.0,0.417
275430.0,0.6926
275440.0,0.6894
275450.0,0.6818
275460.0,0.6619
275470.0,0.6587
275480.0,0.6412
275490.0,0.6429
275500.0,0.8392
275510.0,0.839
275520.0,0.6523
275530.0,0.8773
275540.0,0.8646
275550.0,0.8216
275560.0,0.7904
275570.0,0.7865
275580.0,0.5405
275590.0,0.5531
275600.0,0.8257
275610.0,0.8318
275620.0,0.8445
275630.0,0.862
275640.0,0.8181
275650.0,0.6827
275660.0,0.7172
275670.0,0.6523
275680.0,0.6934
275690.0,0.7141
275700.0,0.7941
275710.0,0.7899
275720.0,0.8237
275730.0,0.7996
275740.0,0.7833
275750.0,0.7853
275760.0,0.7805
275770.0,0.52
275780.0,0.5047
275790.0,0.4945
275800.0,0.7908
275810.0,0.7828
275820.0,0.8181
275830.0,0.5379
275840.0,0.5578
275850.0,0.5621
275860.0,0.5651
275870.0,0.5664
275880.0,0.7818
275890.0,0.7875
275900.0,0.7772
275910.0,0.5339
275920.0,0.7653
275930.0,0.7871
275940.0,0.805
275950.0,0.8548
275960.0,0.8343
275970.0,0.8257
275980.0,0.7944
275990.0,0.8156
276000.0,0.7496
276010.0,0.7182
276020.0,0.7224
276030.0,0.7283
276040.0,0.8194
276050.0,0.8124
276060.0,0.7935
276070.0,0.8227
276080.0,0.8241
276090.0,0.7256
276100.0,0.7281
276110.0,0.713
276120.0,0.4165
276130.0,0.7183
276140.0,0.6985
276150.0,0.7155
276160.0,0.8699
276170.0,0.8884
276180.0,0.9241
276190.0,0.8868
276200.0,0.9392
276210.0,0.9704
276220.0,0.9746
276230.0,0.5098
276240.0,0.5081
276250.0,0.5116
276260.0,0.5315
276270.0,0.5058
276280.0,0.5232
276290.0,0.4821
276300.0,0.9564
276310.0,0.949
276320.0,0.9535
276330.0,0.4912
276340.0,0.737
276350.0,0.7401
276360.0,0.9509
276370.0,0.9758
276380.0,0.9649
276390.0,0.9499
276400.0,0.7443
276410.0,0.7452
276420.0,0.4852
276430.0,0.6908
276440.0,0.6802
276450.0,0.7227
276460.0,0.7384
276470.0,0.7509
276480.0,0.5938
276490.0,0.8488
276500.0,0.867
276510.0,0.8731
276520.0,0.6016
276530.0,0.8937
276540.0,0.9098
276550.0,0.9672
276560.0,0.9784
276570.0,0.6412
276580.0,0.6386
276590.0,0.6305
276600.0,0.6119
276610.0,0.6011
276620.0,0.7779
276630.0,0.6278
276640.0,0.6431
276650.0,0.6465
276660.0,0.6821
276670.0,0.7836
276680.0,0.7618
276690.0,0.7927
276700.0,0.792
276710.0,0.7805
276720.0,0.7788
276730.0,0.8085
276740.0,0.8013
276750.0,0.8
276760.0,0.7908
276770.0,0.7847
276780.0,0.7844
276790.0,0.6876
276800.0,0.7834
276810.0,0.7847
276820.0,0.7584
276830.0,0.7682
276840.0,0.7374
276850.0,0.692
276860.0,0.6825
276870.0,0.6686
276880.0,0.7031
276890.0,0.6639
276900.0,0.6471
276910.0,0.7399
276920.0,0.7319
276930.0,0.7419
276940.0,0.72
276950.0,0.466
276960.0,0.6917
276970.0,0.4358
276980.0,0.6787
276990.0,0.6631
277000.0,0.6772
277010.0,0.8094
277020.0,0.7858
277030.0,0.7049
277040.0,0.6679
277050.0,0.7414
277060.0,0.7665
277070.0,0.6415
277080.0,0.7726
277090.0,0.6957
277100.0,0.6975
277110.0,0.6685
277120.0,0.6636
277130.0,0.6723
277140.0,0.7839
277150.0,0.7669
277160.0,0.6882
277170.0,0.7013
277180.0,0.6839
277190.0,0.6876
277200.0,0.666
277210.0,0.4584
277220.0,0.4343
277230.0,0.4245
277240.0,0.7397
277250.0,0.715
277260.0,0.7043
277270.0,0.7552
277280.0,0.7305
277290.0,0.5015
277300.0,1.1035
277310.0,1.1133
277320.0,0.581
277330.0,1.0612
277340.0,1.0448
277350.0,0.5774
277360.0,1.0181
277370.0,1.0156
277380.0,0.7214
277390.0,0.7447
277400.0,0.7364
277410.0,0.7324
277420.0,0.7501
277430.0,0.7563
277440.0,0.3868
277450.0,0.7694
277460.0,0.3822
277470.0,0.7707
277480.0,0.4058
277490.0,0.3721
277500.0,0.3595
277510.0,0.5922
277520.0,0.7128
277530.0,0.7546
277540.0,0.6363
277550.0,0.6314
277560.0,0.6502
277570.0,0.6133
277580.0,0.6403
277590.0,0.5159
277600.0,0.5234
277610.0,0.4959
277620.0,0.5174
277630.0,0.5095
277640.0,0.4825
277650.0,0.4974
277660.0,0.4973
277670.0,0.7824
277680.0,0.7559
277690.0,0.3861
277700.0,0.7416
277710.0,0.385
277720.0,0.407
277730.0,0.4002
277740.0,0.6521
277750.0,0.6105
277760.0,0.3797
277770.0,0.614
277780.0,0.6156
277790.0,0.5786
277800.0,0.5795
277810.0,0.5864
277820.0,0.3377
277830.0,0.3621
277840.0,0.3874
277850.0,0.4017
277860.0,0.418
277870.0,1.1652
