time (ps),RMSD to cluster 1 (nm)
219770.0,0.8318
219780.0,0.8545
219790.0,0.8706
219800.0,0.9038
219810.0,0.9165
219820.0,0.9218
219830.0,0.6808
219840.0,0.6893
219850.0,0.7234
219860.0,0.7307
219870.0,0.7116
219880.0,0.706
219890.0,0.9705
219900.0,0.6242
219910.0,0.9664
219920.0,0.9826
219930.0,0.6935
219940.0,0.7033
219950.0,0.7316
219960.0,0.7984
219970.0,0.6037
219980.0,0.6263
219990.0,0.6968
220000.0,0.7317
220010.0,0.7506
220020.0,0.7514
220030.0,0.5968
220040.0,0.6144
220050.0,0.659
220060.0,0.7313
220070.0,0.7243
220080.0,0.6729
220090.0,0.9296
220100.0,0.6748
220110.0,0.6989
220120.0,0.7046
220130.0,0.7329
220140.0,0.9755
220150.0,0.9635
220160.0,0.7924
220170.0,0.7856
220180.0,0.7592
220190.0,0.7476
220200.0,0.7606
220210.0,0.7119
220220.0,0.6897
220230.0,0.7532
220240.0,0.809
220250.0,0.7905
220260.0,0.6833
220270.0,0.6818
220280.0,0.9033
220290.0,0.6755
220300.0,0.6942
220310.0,0.697
220320.0,0.965
220330.0,0.8152
220340.0,0.8024
220350.0,0.8035
220360.0,0.8076
220370.0,0.7678
220380.0,0.788
220390.0,0.893
220400.0,0.866
220410.0,0.6761
220420.0,0.644
220430.0,0.6155
220440.0,0.7966
220450.0,1.0251
220460.0,0.8622
220470.0,0.9904
220480.0,0.8622
220490.0,0.6413
220500.0,0.6766
220510.0,0.681
220520.0,1.0038
220530.0,1.0577
220540.0,0.7193
220550.0,0.8898
220560.0,0.6948
220570.0,0.7695
220580.0,1.0266
220590.0,1.0194
220600.0,1.0038
220610.0,0.9787
220620.0,0.983
220630.0,1.003
220640.0,0.9366
220650.0,0.9289
220660.0,0.9066
220670.0,0.9185
220680.0,0.7939
220690.0,0.9793
220700.0,0.802
220710.0,0.7856
220720.0,0.6669
220730.0,0.6724
220740.0,0.7064
220750.0,0.6521
220760.0,0.6489
220770.0,0.6522
220780.0,0.6366
220790.0,0.6301
220800.0,0.9482
220810.0,0.9608
220820.0,0.6108
220830.0,0.9039
220840.0,0.8676
220850.0,0.8742
220860.0,0.8397
220870.0,0.6265
220880.0,0.6261
220890.0,0.613
220900.0,0.6127
220910.0,0.6198
220920.0,0.6215
220930.0,0.6268
220940.0,0.9434
220950.0,0.925
220960.0,0.8948
220970.0,0.8926
220980.0,0.906
220990.0,0.9135
221000.0,0.9069
221010.0,0.9052
221020.0,0.8768
221030.0,0.9356
221040.0,0.9152
221050.0,0.5878
221060.0,0.5521
221070.0,0.5118
221080.0,0.5255
221090.0,0.5444
221100.0,0.5732
221110.0,0.5576
221120.0,0.5382
221130.0,0.5408
221140.0,0.5166
221150.0,0.5095
221160.0,0.6747
221170.0,0.5572
221180.0,0.5119
221190.0,0.5525
221200.0,0.6832
221210.0,0.7053
221220.0,1.0067
221230.0,1.0293
221240.0,0.6575
221250.0,0.695
221260.0,1.0731
221270.0,1.0474
221280.0,0.256
221290.0,0.2926
221300.0,0.4895
221310.0,0.4873
221320.0,0.4958
221330.0,0.7219
221340.0,0.2693
221350.0,0.7794
221360.0,0.7642
221370.0,0.7314
221380.0,0.7029
221390.0,0.6961
221400.0,0.7317
221410.0,0.7377
221420.0,0.7447
221430.0,0.7412
221440.0,0.2716
221450.0,0.8959
221460.0,0.9092
221470.0,0.9066
221480.0,1.2041
221490.0,0.695
221500.0,0.6826
221510.0,0.667
221520.0,0.949
221530.0,0.9254
221540.0,0.9366
221550.0,0.9545
221560.0,0.6445
221570.0,0.6124
221580.0,0.6465
221590.0,0.5843
221600.0,0.5556
221610.0,0.5859
221620.0,0.5752
221630.0,0.5616
221640.0,0.5762
221650.0,0.5776
221660.0,0.656
221670.0,0.6152
221680.0,0.646
221690.0,0.6436
221700.0,1.1955
221710.0,1.228
221720.0,1.2314
221730.0,0.5451
221740.0,0.5245
221750.0,0.5271
221760.0,0.543
221770.0,0.5402
221780.0,0.531
221790.0,0.5403
221800.0,0.5254
221810.0,0.6198
221820.0,0.6345
221830.0,0.6356
221840.0,0.6407
221850.0,0.6176
221860.0,0.6242
221870.0,0.6104
221880.0,0.6057
221890.0,0.6042
221900.0,0.5825
221910.0,0.5418
221920.0,0.539
221930.0,0.5433
221940.0,1.2022
221950.0,0.5631
221960.0,0.5444
221970.0,0.7393
221980.0,0.7607
221990.0,0.587
222000.0,0.5835
222010.0,0.5629
222020.0,0.5439
222030.0,0.548
222040.0,0.5472
222050.0,0.7094
222060.0,0.5458
222070.0,0.5402
222080.0,0.5068
222090.0,0.6958
222100.0,0.5119
222110.0,0.544
222120.0,0.5162
222130.0,0.5246
222140.0,0.5113
222150.0,0.5133
222160.0,0.6037
222170.0,0.5962
222180.0,0.5304
222190.0,0.5469
222200.0,0.6596
222210.0,0.5342
222220.0,0.5332
222230.0,0.9667
222240.0,0.9805
222250.0,0.572
222260.0,0.5977
222270.0,0.5763
222280.0,0.919
222290.0,0.5678
222300.0,0.9946
222310.0,0.9893
222320.0,0.9548
222330.0,0.7286
222340.0,0.7429
222350.0,0.8041
222360.0,0.5821
222370.0,0.5691
222380.0,0.8154
222390.0,0.7971
222400.0,0.814
222410.0,0.6001
222420.0,0.6223
222430.0,0.6044
222440.0,0.5992
222450.0,0.5999
222460.0,0.5882
222470.0,0.5968
222480.0,0.5988
222490.0,0.5764
222500.0,0.6256
222510.0,0.7091
222520.0,0.7447
222530.0,0.7331
222540.0,0.7627
222550.0,0.7944
222560.0,0.6524
222570.0,0.6182
222580.0,0.6527
222590.0,0.653
222600.0,0.6328
222610.0,0.7308
222620.0,0.7341
222630.0,0.5675
222640.0,0.5506
222650.0,0.5387
222660.0,0.547
222670.0,0.5502
222680.0,0.5409
222690.0,0.5365
222700.0,0.6562
222710.0,0.7866
222720.0,0.7729
222730.0,0.7789
222740.0,0.7569
222750.0,0.6375
222760.0,0.7787
222770.0,0.8823
222780.0,0.9061
222790.0,0.6626
222800.0,0.8859
222810.0,0.9111
222820.0,0.6474
222830.0,0.5973
222840.0,0.7475
222850.0,0.9138
222860.0,0.7515
222870.0,0.7638
222880.0,0.7567
222890.0,0.9046
222900.0,0.8481
222910.0,0.6496
222920.0,0.6686
222930.0,0.6826
222940.0,0.9048
222950.0,0.8921
222960.0,0.943
222970.0,0.9375
222980.0,0.9545
222990.0,0.833
223000.0,0.8522
223010.0,0.8619
223020.0,0.8187
223030.0,0.7431
223040.0,0.8029
223050.0,0.8077
223060.0,0.8353
223070.0,0.8238
223080.0,0.8197
223090.0,0.769
223100.0,0.8839
223110.0,0.8904
223120.0,0.8837
223130.0,0.8651
223140.0,0.8839
223150.0,0.8516
223160.0,0.9085
223170.0,0.7209
223180.0,0.7272
223190.0,0.6832
223200.0,0.9504
223210.0,0.9789
223220.0,0.6386
223230.0,0.6335
223240.0,0.6657
223250.0,0.6133
223260.0,0.6395
223270.0,0.6436
223280.0,0.6801
223290.0,0.6875
223300.0,0.7328
223310.0,0.6653
223320.0,0.6547
223330.0,0.652
223340.0,0.6661
223350.0,0.6789
223360.0,0.6698
223370.0,0.6611
223380.0,0.6366
223390.0,0.6599
223400.0,0.6475
223410.0,0.6498
223420.0,0.6566
223430.0,0.6829
223440.0,0.6943
223450.0,0.6451
223460.0,0.6854
223470.0,0.6261
223480.0,0.6498
223490.0,0.6767
223500.0,0.6822
223510.0,0.6894
223520.0,0.785
223530.0,0.7483
223540.0,0.7356
223550.0,0.5226
223560.0,0.5752
223570.0,0.5592
223580.0,0.5866
223590.0,0.5765
223600.0,0.5892
223610.0,0.6744
223620.0,0.6505
223630.0,0.6551
223640.0,0.6453
223650.0,0.6424
223660.0,0.6329
223670.0,0.6315
223680.0,0.6632
223690.0,0.6699
223700.0,0.6499
223710.0,0.6082
223720.0,0.6502
223730.0,0.6479
223740.0,0.6453
223750.0,0.8396
223760.0,0.8164
223770.0,1.0163
223780.0,1.0347
223790.0,0.622
223800.0,0.6397
223810.0,0.6182
223820.0,0.5815
223830.0,0.5565
223840.0,0.7132
223850.0,0.5953
223860.0,0.573
223870.0,0.5557
223880.0,0.5387
223890.0,0.6253
223900.0,0.5439
223910.0,0.6237
223920.0,0.5389
223930.0,0.5518
223940.0,0.5203
223950.0,0.734
223960.0,0.7316
223970.0,0.5904
223980.0,0.7345
223990.0,0.7317
224000.0,0.6501
224010.0,0.6824
224020.0,0.6944
224030.0,0.6329
224040.0,0.6393
224050.0,0.6372
224060.0,0.6355
224070.0,0.6707
224080.0,0.6594
224090.0,0.6225
224100.0,0.6243
224110.0,0.7727
224120.0,0.6149
224130.0,0.6074
224140.0,0.6404
224150.0,0.638
224160.0,0.7314
224170.0,0.7501
224180.0,0.7219
224190.0,0.7424
224200.0,0.5184
224210.0,0.5511
224220.0,0.8159
224230.0,0.7959
224240.0,0.5274
224250.0,0.7787
224260.0,0.7672
224270.0,0.5256
224280.0,0.7491
224290.0,0.5048
224300.0,0.4912
224310.0,0.5006
224320.0,0.7256
224330.0,0.6337
224340.0,0.7318
224350.0,0.7326
224360.0,0.6903
224370.0,0.6343
224380.0,0.6627
224390.0,0.67
224400.0,0.6672
224410.0,0.6401
224420.0,0.6662
224430.0,0.6725
224440.0,0.6865
224450.0,0.6885
224460.0,0.6754
224470.0,0.6623
224480.0,0.8301
224490.0,0.8783
224500.0,0.5702
224510.0,0.8665
224520.0,0.6663
224530.0,0.6922
224540.0,0.7505
224550.0,0.6848
224560.0,0.7772
224570.0,0.7628
224580.0,0.8365
224590.0,0.6859
224600.0,0.6733
224610.0,0.637
224620.0,0.6282
224630.0,0.8189
224640.0,0.8314
224650.0,0.8479
224660.0,0.7555
224670.0,0.8539
224680.0,0.874
224690.0,0.7451
224700.0,0.7597
224710.0,0.7546
224720.0,0.7858
224730.0,0.7732
224740.0,0.7469
224750.0,0.7667
224760.0,0.7579
224770.0,0.761
224780.0,0.6743
224790.0,0.646
224800.0,0.6652
224810.0,0.7199
224820.0,0.7815
224830.0,0.7866
224840.0,0.7951
224850.0,0.6224
224860.0,0.7304
224870.0,0.7389
224880.0,0.6088
224890.0,0.6112
224900.0,0.7383
224910.0,0.6404
224920.0,0.6221
224930.0,0.8224
224940.0,0.8144
224950.0,0.8122
224960.0,0.8407
224970.0,0.6252
224980.0,0.6242
224990.0,0.6287
225000.0,0.9404
225010.0,0.9145
225020.0,0.9505
225030.0,0.9187
225040.0,0.6088
225050.0,0.911
225060.0,0.8845
225070.0,0.9004
225080.0,0.94
225090.0,0.6767
225100.0,0.6606
225110.0,0.4808
225120.0,0.6515
225130.0,0.4707
225140.0,0.4854
225150.0,0.6947
225160.0,0.7097
225170.0,0.4634
225180.0,0.4712
225190.0,0.4834
225200.0,0.4732
225210.0,0.6783
225220.0,0.6104
225230.0,0.6835
225240.0,0.693
225250.0,0.6145
225260.0,0.5946
225270.0,0.9393
225280.0,0.9279
225290.0,0.5082
225300.0,0.5173
225310.0,0.5121
225320.0,0.5211
225330.0,0.5556
225340.0,0.5758
225350.0,0.5697
225360.0,0.5338
225370.0,0.6205
225380.0,0.56
225390.0,0.5883
225400.0,0.614
225410.0,0.6523
225420.0,0.6447
225430.0,0.6516
225440.0,0.6502
225450.0,0.6366
225460.0,0.6404
225470.0,0.6541
225480.0,0.3881
225490.0,0.3578
225500.0,0.3573
225510.0,0.3696
225520.0,0.6401
225530.0,0.3955
225540.0,0.3939
225550.0,0.3931
225560.0,0.6571
225570.0,0.6556
225580.0,0.6363
225590.0,0.6141
225600.0,0.5951
225610.0,0.9768
225620.0,0.967
225630.0,0.5279
225640.0,0.5373
225650.0,0.6582
225660.0,0.6836
225670.0,0.6602
225680.0,0.5476
225690.0,0.5455
225700.0,0.557
225710.0,0.7187
225720.0,0.7468
225730.0,0.7421
225740.0,0.7294
225750.0,0.7557
225760.0,0.7659
225770.0,0.757
225780.0,0.7592
225790.0,0.7436
225800.0,0.7298
225810.0,0.6799
225820.0,0.6627
225830.0,0.6848
225840.0,0.6535
225850.0,0.6666
225860.0,0.6644
225870.0,0.6768
225880.0,0.6769
225890.0,0.6701
225900.0,0.6533
225910.0,0.5541
225920.0,0.7184
225930.0,0.6193
225940.0,0.6102
225950.0,0.6211
225960.0,0.5488
225970.0,0.6548
225980.0,0.6496
225990.0,0.6488
226000.0,0.6528
226010.0,0.6501
226020.0,0.602
226030.0,0.6214
226040.0,0.6066
226050.0,0.6588
226060.0,0.6763
226070.0,0.6559
226080.0,0.6428
226090.0,0.6466
226100.0,0.64
226110.0,0.6556
226120.0,0.5549
226130.0,0.6423
226140.0,0.5837
226150.0,0.5693
226160.0,0.585
226170.0,0.5875
226180.0,0.5976
226190.0,0.6621
226200.0,0.6564
226210.0,0.5842
226220.0,0.6552
226230.0,0.6117
226240.0,0.5454
226250.0,0.5862
226260.0,0.6028
226270.0,0.6929
226280.0,0.6845
226290.0,0.5502
226300.0,0.6832
226310.0,0.7135
226320.0,0.7058
226330.0,0.6951
226340.0,0.6865
226350.0,0.6893
226360.0,0.7453
226370.0,0.7329
226380.0,0.7496
226390.0,0.7179
226400.0,0.7657
226410.0,0.7526
226420.0,0.7308
226430.0,0.708
226440.0,0.6443
226450.0,0.6635
226460.0,0.6357
226470.0,0.6536
226480.0,0.6236
226490.0,0.9384
226500.0,0.4529
226510.0,0.4745
226520.0,0.6463
226530.0,0.438
226540.0,0.992
226550.0,0.621
226560.0,0.5782
226570.0,0.4989
226580.0,0.5091
226590.0,0.5841
226600.0,0.601
226610.0,0.6162
226620.0,0.7068
226630.0,0.6629
226640.0,0.6631
226650.0,0.6818
226660.0,0.6554
226670.0,0.593
226680.0,0.6665
226690.0,0.6823
226700.0,0.6949
226710.0,0.75
226720.0,0.7385
226730.0,0.7284
226740.0,0.6032
226750.0,0.6168
226760.0,0.5879
226770.0,0.7394
226780.0,0.756
226790.0,0.62
226800.0,0.4292
226810.0,0.613
226820.0,0.9798
226830.0,0.6158
226840.0,1.0364
226850.0,0.6018
226860.0,0.6089
226870.0,0.5981
226880.0,0.6242
226890.0,0.7308
226900.0,0.7897
226910.0,0.8394
226920.0,0.861
226930.0,0.8273
226940.0,0.8562
226950.0,0.8538
226960.0,0.8236
226970.0,0.8206
226980.0,0.7822
226990.0,0.84
227000.0,0.8482
227010.0,0.8417
227020.0,0.8371
227030.0,0.8609
227040.0,0.6242
227050.0,0.7191
227060.0,0.6077
227070.0,0.6139
227080.0,0.6364
227090.0,0.4226
227100.0,0.5655
227110.0,0.4311
227120.0,0.6354
227130.0,0.6566
227140.0,0.6299
227150.0,0.6221
227160.0,0.6177
227170.0,0.7493
227180.0,0.7385
227190.0,0.4496
227200.0,0.4292
227210.0,0.4347
227220.0,0.6253
227230.0,0.6002
227240.0,0.4358
227250.0,0.4275
227260.0,0.6107
227270.0,0.4771
227280.0,0.48
227290.0,0.6341
227300.0,0.6503
227310.0,0.6851
227320.0,1.0661
227330.0,0.7959
227340.0,0.7613
227350.0,0.7591
227360.0,0.7698
227370.0,1.0547
227380.0,1.0266
227390.0,1.0307
227400.0,0.6508
227410.0,0.5993
227420.0,0.6038
227430.0,0.6072
227440.0,0.6115
227450.0,0.6684
227460.0,0.6875
227470.0,0.6791
227480.0,0.736
227490.0,0.9812
227500.0,0.9615
227510.0,0.6446
227520.0,0.6358
227530.0,0.6334
227540.0,1.0025
227550.0,0.8154
227560.0,0.595
227570.0,0.9819
227580.0,0.9647
227590.0,0.998
227600.0,0.9827
227610.0,1.0197
227620.0,1.0642
227630.0,0.579
227640.0,0.5848
227650.0,0.9496
227660.0,0.6174
227670.0,0.9415
227680.0,1.0196
227690.0,0.9728
227700.0,0.9799
227710.0,0.9945
227720.0,0.8417
227730.0,0.8158
227740.0,0.839
227750.0,0.8404
227760.0,1.0712
227770.0,1.0406
227780.0,1.006
227790.0,1.0963
227800.0,1.0805
227810.0,1.0524
227820.0,0.9881
227830.0,0.9858
227840.0,0.9983
227850.0,0.999
227860.0,0.9615
227870.0,0.603
227880.0,1.054
227890.0,1.0697
227900.0,1.0498
227910.0,0.8007
227920.0,0.8584
227930.0,0.8341
227940.0,0.8905
227950.0,0.9073
227960.0,0.8988
227970.0,0.8087
227980.0,0.8314
227990.0,0.8772
228000.0,0.8772
228010.0,0.8642
228020.0,0.9134
228030.0,0.9281
228040.0,0.9413
228050.0,0.6577
228060.0,0.6605
228070.0,0.6547
228080.0,0.8918
228090.0,0.9214
228100.0,0.965
228110.0,0.5947
228120.0,0.5837
228130.0,0.5982
228140.0,0.9443
228150.0,0.8527
228160.0,0.8796
228170.0,0.8456
228180.0,0.8278
228190.0,0.8518
228200.0,0.867
228210.0,0.8544
228220.0,0.7824
228230.0,0.7823
228240.0,0.7679
228250.0,0.7441
228260.0,0.752
228270.0,0.8171
228280.0,0.8264
228290.0,0.8179
228300.0,0.7057
228310.0,0.7249
228320.0,0.691
228330.0,0.6882
228340.0,0.7225
228350.0,0.6178
228360.0,0.6102
228370.0,0.6258
228380.0,0.6137
228390.0,0.8694
228400.0,0.6213
228410.0,0.5972
228420.0,0.6223
228430.0,0.6605
228440.0,0.5955
228450.0,0.6187
228460.0,0.6095
228470.0,0.5965
228480.0,0.5973
228490.0,0.6005
228500.0,0.6072
228510.0,0.7031
228520.0,0.7228
228530.0,0.767
228540.0,0.7333
228550.0,0.6981
228560.0,0.5794
228570.0,0.995
228580.0,1.0097
228590.0,0.4473
228600.0,0.5048
228610.0,0.5104
228620.0,0.489
228630.0,0.7797
228640.0,0.7889
228650.0,0.7779
228660.0,0.4962
228670.0,0.5357
228680.0,0.5469
228690.0,0.7278
228700.0,0.7102
228710.0,0.7115
228720.0,0.7963
228730.0,0.782
228740.0,0.8107
228750.0,0.7842
228760.0,0.4712
228770.0,0.7647
228780.0,0.7717
228790.0,0.7618
228800.0,0.4647
228810.0,1.0618
228820.0,0.4815
228830.0,0.4769
228840.0,0.48
228850.0,0.596
228860.0,0.6002
228870.0,0.511
228880.0,0.4793
228890.0,0.4655
228900.0,0.4489
228910.0,0.4691
228920.0,1.0689
228930.0,1.0522
228940.0,0.7688
228950.0,0.7559
228960.0,0.4789
228970.0,0.987
228980.0,0.495
228990.0,0.4768
229000.0,0.5556
229010.0,0.5584
229020.0,0.5343
229030.0,0.5259
229040.0,0.585
229050.0,0.5065
229060.0,0.4772
229070.0,0.6046
229080.0,0.9926
229090.0,0.9718
229100.0,0.9491
229110.0,0.5988
229120.0,0.6176
229130.0,0.8599
229140.0,0.8823
229150.0,0.8781
229160.0,0.919
229170.0,0.6281
229180.0,0.626
229190.0,0.945
229200.0,0.9428
229210.0,0.9434
229220.0,0.784
229230.0,0.5662
229240.0,0.7928
229250.0,0.7798
229260.0,0.6065
229270.0,0.5531
229280.0,0.4596
229290.0,0.4325
229300.0,0.4322
229310.0,0.4132
229320.0,0.4542
229330.0,0.4289
229340.0,0.6022
229350.0,0.6121
229360.0,0.4343
229370.0,0.411
229380.0,0.7682
229390.0,0.7862
229400.0,0.4912
229410.0,0.7579
229420.0,0.763
229430.0,0.752
229440.0,0.3986
229450.0,0.4164
229460.0,0.9905
229470.0,0.3959
229480.0,0.3989
229490.0,1.0139
229500.0,1.0178
229510.0,1.0312
229520.0,0.9885
229530.0,1.0137
229540.0,0.7167
229550.0,0.7091
229560.0,0.6903
229570.0,0.7149
229580.0,0.699
229590.0,0.6745
229600.0,0.6924
229610.0,0.7338
229620.0,0.7456
229630.0,0.754
229640.0,0.7537
229650.0,0.7548
229660.0,0.7649
229670.0,0.7763
229680.0,0.7801
229690.0,0.8466
229700.0,0.8172
229710.0,0.8078
229720.0,0.7766
229730.0,0.8375
229740.0,0.7748
229750.0,0.8023
229760.0,0.6007
229770.0,0.7499
229780.0,0.777
229790.0,0.594
229800.0,0.6063
229810.0,0.6063
229820.0,0.5991
229830.0,0.5893
229840.0,0.5934
229850.0,0.688
229860.0,0.6914
229870.0,0.6972
229880.0,0.6758
229890.0,0.9332
229900.0,0.9411
229910.0,0.6666
229920.0,0.6839
229930.0,0.6676
229940.0,0.6693
229950.0,0.7415
229960.0,0.7363
229970.0,0.761
229980.0,0.7225
229990.0,0.7596
230000.0,0.7488
230010.0,0.7572
230020.0,0.7625
230030.0,0.7583
230040.0,0.7565
230050.0,0.7382
230060.0,0.7617
230070.0,0.7455
230080.0,0.758
230090.0,0.9494
230100.0,0.7721
230110.0,0.7698
230120.0,0.8835
230130.0,0.738
230140.0,0.7475
230150.0,0.8045
230160.0,0.7548
230170.0,0.7597
230180.0,0.8406
230190.0,0.8154
230200.0,0.8037
230210.0,0.7469
230220.0,0.8064
230230.0,0.8077
230240.0,0.7885
230250.0,0.7914
230260.0,0.8017
230270.0,0.8318
230280.0,0.6914
230290.0,0.6673
230300.0,0.671
230310.0,0.7862
230320.0,0.7912
230330.0,0.762
230340.0,0.7729
230350.0,0.7581
230360.0,0.7579
230370.0,0.7522
230380.0,0.7588
230390.0,0.758
230400.0,0.7497
230410.0,0.7479
230420.0,0.7353
230430.0,0.739
230440.0,0.7222
230450.0,0.6268
230460.0,0.7315
230470.0,0.7345
230480.0,0.6494
230490.0,0.7173
230500.0,0.7267
230510.0,0.7301
230520.0,0.7186
230530.0,0.3492
230540.0,0.3609
230550.0,0.362
230560.0,0.3623
230570.0,0.4072
230580.0,0.3945
230590.0,0.3824
230600.0,0.3813
230610.0,0.8411
230620.0,0.4153
230630.0,0.8347
230640.0,0.8459
230650.0,0.8411
230660.0,0.8402
230670.0,0.708
230680.0,0.843
230690.0,0.7142
230700.0,0.4793
230710.0,0.4793
230720.0,0.8729
230730.0,0.4608
230740.0,0.473
230750.0,0.8488
230760.0,0.8335
230770.0,0.4914
230780.0,0.8294
230790.0,0.4161
230800.0,0.3935
230810.0,0.4116
230820.0,0.4221
230830.0,0.7797
230840.0,0.7254
230850.0,0.7349
230860.0,0.6972
230870.0,0.7008
230880.0,0.718
230890.0,0.6958
230900.0,0.739
230910.0,0.7448
230920.0,0.6454
230930.0,0.6202
230940.0,0.6137
230950.0,0.7504
230960.0,0.6689
230970.0,0.6596
230980.0,0.7212
230990.0,0.6947
231000.0,0.7406
231010.0,0.2909
231020.0,0.2916
231030.0,0.6486
231040.0,0.7117
231050.0,0.6347
231060.0,0.6322
231070.0,0.6556
231080.0,0.6642
231090.0,0.6427
231100.0,0.6447
231110.0,0.6224
231120.0,0.6242
231130.0,0.6257
231140.0,0.6319
231150.0,0.4607
231160.0,0.4406
231170.0,0.7798
231180.0,0.7855
231190.0,0.7731
231200.0,0.7727
231210.0,0.6489
231220.0,0.8165
231230.0,0.8406
231240.0,0.637
231250.0,0.6454
231260.0,0.6449
231270.0,0.7723
231280.0,0.7417
231290.0,0.7851
231300.0,0.6693
231310.0,0.6606
231320.0,0.8199
231330.0,0.8234
231340.0,0.788
231350.0,0.79
231360.0,0.653
231370.0,0.6474
231380.0,0.6529
231390.0,0.6684
231400.0,0.6686
231410.0,0.482
231420.0,0.6505
231430.0,0.6443
231440.0,0.5263
231450.0,0.7516
231460.0,0.9012
231470.0,0.643
231480.0,0.8791
231490.0,0.6363
231500.0,0.6239
231510.0,0.7558
231520.0,0.9993
231530.0,0.7511
231540.0,0.2775
231550.0,0.2846
231560.0,1.0943
231570.0,0.2851
231580.0,0.2755
231590.0,1.1394
231600.0,0.7368
231610.0,0.7331
231620.0,1.1237
231630.0,1.101
231640.0,1.1062
231650.0,1.0776
231660.0,1.0811
231670.0,1.1307
231680.0,1.0995
231690.0,1.1256
231700.0,1.1385
231710.0,1.1744
231720.0,1.1737
231730.0,0.6103
231740.0,0.6291
231750.0,1.1396
231760.0,0.7973
231770.0,0.7831
231780.0,1.198
231790.0,1.2136
231800.0,0.4749
231810.0,1.1661
231820.0,1.1542
231830.0,0.5352
231840.0,1.1769
231850.0,0.4869
231860.0,0.6128
231870.0,0.6034
231880.0,0.6251
231890.0,1.1463
231900.0,0.6158
231910.0,0.5811
231920.0,0.6196
231930.0,0.5897
231940.0,0.5821
231950.0,0.5858
231960.0,0.7448
231970.0,0.6272
231980.0,0.7541
231990.0,0.7242
232000.0,0.7523
232010.0,0.8118
232020.0,0.8343
232030.0,0.837
232040.0,0.8503
232050.0,0.8584
232060.0,0.8571
232070.0,0.8576
232080.0,0.6158
232090.0,0.6183
232100.0,0.6169
232110.0,0.6362
232120.0,0.6197
232130.0,0.8495
232140.0,0.8582
232150.0,0.6582
232160.0,0.6504
232170.0,0.6587
232180.0,0.6651
232190.0,0.6617
232200.0,0.6742
232210.0,0.6518
232220.0,0.6564
232230.0,0.6405
232240.0,0.651
232250.0,0.6474
232260.0,0.6515
232270.0,0.6493
232280.0,0.956
232290.0,0.7559
232300.0,0.7434
232310.0,0.5314
232320.0,0.6054
232330.0,0.6365
232340.0,0.6352
232350.0,0.8131
232360.0,0.7996
232370.0,0.8086
232380.0,0.8231
232390.0,0.8401
232400.0,0.8972
232410.0,0.9093
232420.0,0.8835
232430.0,0.852
232440.0,0.8758
232450.0,0.9226
232460.0,0.892
232470.0,0.8742
232480.0,0.7918
232490.0,0.5329
232500.0,0.8163
232510.0,0.7956
232520.0,0.8158
232530.0,0.6105
232540.0,0.6298
232550.0,0.6285
232560.0,0.758
232570.0,0.5732
232580.0,0.5615
232590.0,0.7921
232600.0,0.7773
232610.0,0.5752
232620.0,0.5159
232630.0,0.7621
232640.0,0.7627
232650.0,0.491
232660.0,0.4857
232670.0,1.0096
232680.0,0.4567
232690.0,0.4345
232700.0,1.0383
232710.0,1.0243
232720.0,0.9758
232730.0,0.7272
232740.0,0.531
232750.0,0.7509
232760.0,0.5676
232770.0,0.5133
232780.0,0.7249
232790.0,0.9414
232800.0,0.7321
232810.0,0.7521
232820.0,0.7245
232830.0,0.7209
232840.0,0.7324
232850.0,0.7024
232860.0,0.7096
232870.0,0.7208
232880.0,0.7353
232890.0,0.7531
232900.0,0.5641
232910.0,0.7472
232920.0,0.7501
232930.0,0.5527
232940.0,0.5694
232950.0,0.5632
232960.0,0.5575
232970.0,0.5012
232980.0,0.6186
232990.0,0.6063
233000.0,0.5226
233010.0,0.5181
233020.0,0.497
233030.0,0.5199
233040.0,0.5005
233050.0,0.5205
233060.0,0.5572
233070.0,0.4738
233080.0,0.5612
233090.0,0.5524
233100.0,0.6118
233110.0,0.6056
233120.0,0.5911
233130.0,0.441
233140.0,0.4831
233150.0,0.4658
233160.0,0.4679
233170.0,0.4758
233180.0,0.4772
233190.0,0.6252
233200.0,0.6221
233210.0,0.5728
233220.0,0.6218
233230.0,0.5107
233240.0,0.5149
233250.0,0.4251
233260.0,0.4166
233270.0,0.6303
233280.0,0.6371
233290.0,0.6212
233300.0,0.6308
233310.0,0.6023
233320.0,0.6166
233330.0,0.6141
233340.0,0.5975
233350.0,0.6037
233360.0,0.6148
233370.0,0.6038
233380.0,0.5907
233390.0,0.5841
233400.0,0.6167
233410.0,0.6057
233420.0,0.5243
233430.0,0.4974
233440.0,0.5017
233450.0,0.9656
233460.0,0.9231
233470.0,0.9539
233480.0,0.6193
233490.0,0.6207
233500.0,1.047
233510.0,1.0762
233520.0,1.0574
233530.0,0.6282
233540.0,0.6411
233550.0,0.6352
233560.0,0.6567
233570.0,0.607
233580.0,0.6815
233590.0,0.6597
233600.0,0.6636
233610.0,0.6516
233620.0,0.6738
233630.0,0.6709
233640.0,0.6912
233650.0,0.7049
233660.0,0.7196
233670.0,0.6805
233680.0,0.6754
233690.0,0.4078
233700.0,0.4522
233710.0,0.4642
233720.0,0.6321
233730.0,0.6298
233740.0,0.6252
233750.0,0.6656
233760.0,0.6594
233770.0,0.657
233780.0,0.65
233790.0,0.6448
233800.0,0.6287
233810.0,0.626
233820.0,1.1003
233830.0,1.0751
233840.0,1.0721
233850.0,1.0844
233860.0,1.0904
233870.0,0.3895
233880.0,0.4114
